filename,true_class,predicted_class,confidence,dataset_type,source,correct,all_probs
FE266_1.jpg,O. exaltata,O. exaltata,99.94797110557556,cropped,local,True,"[99.94797110557556, 2.2807523691881215e-05, 3.5090485539512883e-05, 0.005570628854911774, 0.03542474587447941, 0.010969140566885471]"
FE266_2.jpg,O. exaltata,O. exaltata,100.0,cropped,local,True,"[100.0, 2.797785891850424e-08, 1.2208763999765893e-07, 3.903383449799236e-08, 2.6180611012449617e-07, 4.85036788511195e-08]"
FE267_1.jpg,O. exaltata,O. exaltata,99.99735355377197,cropped,local,True,"[99.99735355377197, 8.340604296108722e-06, 0.001737905404297635, 0.000683771713738679, 0.00017070068452085252, 4.986117687622027e-05]"
FE268_1.jpg,O. exaltata,O. exaltata,99.99915361404419,cropped,local,True,"[99.99915361404419, 8.423566555393336e-05, 5.4560793216751335e-06, 0.00043352183638489805, 0.0003334112079755869, 2.760453554628839e-06]"
FE269_1.jpg,O. exaltata,O. exaltata,99.99760389328003,cropped,local,True,"[99.99760389328003, 1.248852612434348e-05, 0.00011778673751905444, 2.923779334196297e-05, 5.661619084662561e-06, 0.002244595452793874]"
FE26_1.jpg,O. exaltata,O. exaltata,98.8631546497345,cropped,local,True,"[98.8631546497345, 0.010784411279018968, 0.00812643047538586, 8.37958623378654e-05, 1.1126242578029633, 0.005223013795330189]"
FE270_1.jpg,O. exaltata,O. exaltata,99.95014667510986,cropped,local,True,"[99.95014667510986, 0.0017248592484975234, 0.010257655958412215, 0.00010756236861197976, 0.019489963597152382, 0.018262024968862534]"
FE271_1.jpg,O. exaltata,O. exaltata,99.99992847442627,cropped,local,True,"[99.99992847442627, 1.1516126940946947e-07, 2.333709048230048e-06, 4.046756885145442e-06, 6.359651694154422e-08, 7.018293786131835e-05]"
FE272_1.jpg,O. exaltata,O. exaltata,99.99358654022217,cropped,local,True,"[99.99358654022217, 3.891090045726742e-05, 0.0037934172723907977, 0.0008227338184951805, 5.834731364728896e-07, 0.0017616701370570809]"
FE273_1.jpg,O. exaltata,O. exaltata,99.99439716339111,cropped,local,True,"[99.99439716339111, 7.015670462351409e-05, 0.0025759223717614077, 1.2266957583051408e-05, 0.0006031036718923133, 0.002335226417926606]"
FE273_2.jpg,O. exaltata,O. exaltata,99.03432130813599,cropped,local,True,"[99.03432130813599, 0.009416202374268323, 0.017654674593359232, 7.748319603706477e-05, 0.7799802348017693, 0.15855360543355346]"
FE274_1.jpg,O. exaltata,O. exaltata,99.99375343322754,cropped,local,True,"[99.99375343322754, 3.3482879757684714e-05, 0.00025634012672526296, 0.0004883878773398465, 0.0001016661826724885, 0.005348064951249398]"
FE274_2.jpg,O. exaltata,O. exaltata,99.58414435386658,cropped,local,True,"[99.58414435386658, 0.020119502732995898, 0.020400897483341396, 0.014753865252714604, 0.03553908609319478, 0.325039797462523]"
FE275_1.jpg,O. exaltata,O. exaltata,99.99321699142456,cropped,local,True,"[99.99321699142456, 0.0003055604338442208, 0.005772820077254437, 0.00024739044874877436, 3.220650626190036e-05, 0.0004140561031817924]"
FE275_2.jpg,O. exaltata,O. exaltata,58.65427851676941,cropped,local,True,"[58.65427851676941, 1.6042429953813553, 33.75733196735382, 0.02831885067280382, 2.9879478737711906, 2.9678724706172943]"
FE276_1.jpg,O. exaltata,O. exaltata,99.99780654907227,cropped,local,True,"[99.99780654907227, 1.3380677899021975e-05, 0.00018124397911378765, 0.00013401142950897338, 0.0018664051822270267, 3.650086810580433e-06]"
FE276_2.jpg,O. exaltata,O. sphegodes,86.9034469127655,cropped,local,False,"[4.70644012093544, 0.08930137846618891, 0.3723001107573509, 4.597152397036552, 86.9034469127655, 3.3313576132059097]"
FE277_1.jpg,O. exaltata,O. exaltata,99.9998927116394,cropped,local,True,"[99.9998927116394, 2.993043146659602e-07, 2.236409528677541e-05, 1.1478722683477827e-05, 6.84283861573931e-05, 3.5255318664439983e-06]"
FE278_1.jpg,O. exaltata,O. exaltata,99.9925971031189,cropped,local,True,"[99.9925971031189, 0.0005725213668483775, 0.0004319191248214338, 5.282249730953481e-05, 0.0012878918823844288, 0.005062450509285554]"
FE279_1.jpg,O. exaltata,O. exaltata,99.94747042655945,cropped,local,True,"[99.94747042655945, 0.002120007229677867, 0.01252102229045704, 0.0017991751519730315, 0.0024231523639173247, 0.033669499680399895]"
FE27_1.jpg,O. exaltata,O. exaltata,99.98550415039062,cropped,local,True,"[99.98550415039062, 0.0014530990483763162, 0.008911970508052036, 0.00040361610444961116, 0.0006213674623722909, 0.0031034407584229484]"
FE280_1.jpg,O. exaltata,O. exaltata,99.965500831604,cropped,local,True,"[99.965500831604, 0.006094274431234226, 0.0077603319368790835, 0.00023026698272587964, 0.009490970842307433, 0.010934203601209447]"
FE281_1.jpg,O. exaltata,O. exaltata,99.58518743515015,cropped,local,True,"[99.58518743515015, 0.021973575348965824, 0.03757233789656311, 0.0024399532776442356, 0.31880950555205345, 0.03400974674150348]"
FE282_1.jpg,O. exaltata,O. exaltata,99.58571791648865,cropped,local,True,"[99.58571791648865, 0.017481502436567098, 0.01644181611482054, 0.0019221302864025347, 0.20184924360364676, 0.17657275311648846]"
FE283_1.jpg,O. exaltata,O. exaltata,99.99939203262329,cropped,local,True,"[99.99939203262329, 1.0783310955275738e-05, 0.00035699274576472817, 3.285695626686902e-06, 6.17317482465296e-05, 0.00017681458075458067]"
FE28_1.jpg,O. exaltata,O. exaltata,99.98905658721924,cropped,local,True,"[99.98905658721924, 0.00228308308578562, 0.0029567729143309407, 2.507308636268135e-05, 0.005356128167477436, 0.00032237940104096197]"
FE29_1.jpg,O. exaltata,O. sphegodes,51.290565729141235,cropped,local,False,"[47.785523533821106, 0.19699763506650925, 0.721333734691143, 0.00011976266023339122, 51.290565729141235, 0.0054659158195136115]"
FE2_1.jpg,O. exaltata,O. exaltata,99.99998807907104,cropped,local,True,"[99.99998807907104, 1.8509295429680606e-06, 9.070238449204737e-08, 1.3920603558759126e-07, 1.2668654392200551e-05, 3.623962907539635e-07]"
FE30_1.jpg,O. exaltata,O. exaltata,99.03632998466492,cropped,local,True,"[99.03632998466492, 0.013488631520885974, 0.04517713969107717, 6.35971559859172e-05, 0.5821667611598969, 0.3227708861231804]"
FE31_1.jpg,O. exaltata,O. exaltata,99.9997615814209,cropped,local,True,"[99.9997615814209, 6.385533879438299e-07, 1.576774337763709e-05, 7.734614086984948e-05, 4.838232143811183e-05, 0.0001077142314898083]"
FE32_1.jpg,O. exaltata,O. exaltata,99.9976634979248,cropped,local,True,"[99.9976634979248, 4.797806809619942e-05, 1.408970149441302e-05, 2.298546775136856e-05, 0.0022075015294831246, 4.559085482469527e-05]"
FE33_1.jpg,O. exaltata,O. exaltata,99.99977350234985,cropped,local,True,"[99.99977350234985, 0.00012658828154599178, 1.986659583508299e-05, 4.239114659299048e-06, 2.013535151945689e-05, 4.851039534514712e-05]"
FE34_1.jpg,O. exaltata,O. exaltata,99.95399713516235,cropped,local,True,"[99.95399713516235, 0.0025600214939913712, 0.006971440598135814, 0.0024682491130079143, 0.018234569870401174, 0.015777695807628334]"
FE35_1.jpg,O. exaltata,O. exaltata,99.99889135360718,cropped,local,True,"[99.99889135360718, 4.742461783280305e-05, 2.2808036348465066e-06, 1.8919033095698978e-05, 0.0007513116543123033, 0.0002889416009566048]"
FE36_1.jpg,O. exaltata,O. exaltata,99.99809265136719,cropped,local,True,"[99.99809265136719, 1.0058116117761529e-05, 2.392285836094743e-06, 0.00038981943362159654, 0.001461925421608612, 3.754862518690061e-05]"
FE37_1.jpg,O. exaltata,O. exaltata,99.99474287033081,cropped,local,True,"[99.99474287033081, 0.00013582445035353885, 4.8487191861568135e-05, 0.000384021859645145, 0.004122600148548372, 0.0005744303507526638]"
FE38_1.jpg,O. exaltata,O. exaltata,99.9442994594574,cropped,local,True,"[99.9442994594574, 0.0002780198883556295, 0.00013788456953989225, 7.895979869942948e-07, 0.05498461541719735, 0.00029280413400556426]"
FE39_1.jpg,O. exaltata,O. exaltata,99.99957084655762,cropped,local,True,"[99.99957084655762, 9.728033774081268e-05, 0.00014970092934163404, 4.176938546152087e-05, 0.00010678277249098755, 2.308742637069372e-05]"
FE3_1.jpg,O. exaltata,O. exaltata,99.99953508377075,cropped,local,True,"[99.99953508377075, 1.0797809757434607e-06, 5.118624812894268e-06, 2.090744105620601e-08, 0.0003162042958138045, 0.00014713955351908226]"
FE3_2.jpg,O. exaltata,O. exaltata,99.99697208404541,cropped,local,True,"[99.99697208404541, 7.274849735949829e-05, 3.334029585744247e-06, 7.607528322572943e-10, 0.0012759318451571744, 0.0016777903510956094]"
FE40_1.jpg,O. exaltata,O. exaltata,99.99994039535522,cropped,local,True,"[99.99994039535522, 1.8568948689789977e-05, 7.063575679921996e-06, 3.5407431653311505e-06, 2.4339084347957396e-05, 7.369791443778695e-07]"
FE41_1.jpg,O. exaltata,O. exaltata,99.9998927116394,cropped,local,True,"[99.9998927116394, 4.434764093730337e-05, 1.0547963569251806e-05, 2.1281579165588482e-05, 2.5127897629317886e-05, 5.211511577840611e-06]"
FE42_1.jpg,O. exaltata,O. exaltata,99.9997615814209,cropped,local,True,"[99.9997615814209, 2.6594966584525537e-05, 1.4247190094351936e-06, 3.967762154388765e-05, 0.00017641571048443438, 1.5326339308785464e-06]"
FE42_2.jpg,O. exaltata,O. exaltata,99.57330822944641,cropped,local,True,"[99.57330822944641, 0.0009538151061860844, 1.5161256783358112e-05, 0.0003885787009494379, 0.41081905364990234, 0.014517136150971055]"
FE43_1.jpg,O. exaltata,O. exaltata,99.99994039535522,cropped,local,True,"[99.99994039535522, 1.2743065269660292e-06, 2.019590681356931e-05, 1.143968564321085e-06, 7.628243281487812e-06, 2.0831906510920817e-05]"
FE44_1.jpg,O. exaltata,O. exaltata,99.99845027923584,cropped,local,True,"[99.99845027923584, 5.030016154705663e-05, 1.8775249088776036e-05, 3.255964600157313e-05, 0.0014302894669526722, 1.7569001897754788e-05]"
FE45_1.jpg,O. exaltata,O. exaltata,100.0,cropped,local,True,"[100.0, 4.984955503939403e-09, 7.294748138875207e-08, 1.6400697466778524e-07, 1.6662363155894866e-08, 5.753344467507304e-08]"
FE46_1.jpg,O. exaltata,O. exaltata,99.91130232810974,cropped,local,True,"[99.91130232810974, 0.001003882152872393, 0.002994244459841866, 0.007419906614813954, 0.0074413859692867845, 0.06984647479839623]"
FE47_1.jpg,O. exaltata,O. exaltata,100.0,cropped,local,True,"[100.0, 2.282168010125929e-07, 5.055808744748591e-11, 5.166950201029863e-09, 1.4818136301331108e-09, 7.952583903902966e-11]"
FE47_2.jpg,O. exaltata,O. exaltata,99.9934196472168,cropped,local,True,"[99.9934196472168, 0.00018767207166092703, 1.2050077380365565e-06, 2.3736679111152625e-05, 0.0002615809080452891, 0.00609822673141025]"
FE48_1.jpg,O. exaltata,O. exaltata,99.99998807907104,cropped,local,True,"[99.99998807907104, 4.1189607280500695e-07, 3.5115275132113766e-07, 1.985881459276584e-07, 1.709431103336101e-05, 1.5582287460347288e-06]"
FE48_2.jpg,O. exaltata,O. exaltata,99.9822199344635,cropped,local,True,"[99.9822199344635, 0.0016039666661527008, 0.006059128645574674, 0.006436151306843385, 0.0021798348825541325, 0.0015059109500725754]"
FE49_1.jpg,O. exaltata,O. exaltata,99.99997615814209,cropped,local,True,"[99.99997615814209, 1.0470034617071633e-06, 3.0963298591757393e-07, 2.6319972334931663e-05, 4.127920050223111e-06, 1.2718036401793142e-06]"
FE4_1.jpg,O. exaltata,O. exaltata,99.99992847442627,cropped,local,True,"[99.99992847442627, 7.021018433306381e-07, 1.8845651084120618e-05, 3.0742944301387354e-08, 1.2420581185779156e-05, 3.0100130743448972e-05]"
FE4_2.jpg,O. exaltata,O. exaltata,99.99988079071045,cropped,local,True,"[99.99988079071045, 1.6338303154839195e-06, 1.3800131171137764e-05, 7.51660123032849e-08, 1.13913207755445e-06, 0.00010670655683497898]"
FE50_1.jpg,O. exaltata,O. exaltata,99.99107122421265,cropped,local,True,"[99.99107122421265, 3.708461315810041e-07, 2.371058904770962e-06, 0.0006188932729855878, 0.0007445441042364109, 0.007565643318230286]"
FE51_1.jpg,O. exaltata,O. exaltata,99.99940395355225,cropped,local,True,"[99.99940395355225, 2.1733108646060373e-07, 1.2329017806678166e-07, 8.21005073703418e-05, 0.0004631502179108793, 4.955184067512164e-05]"
FE51_2.jpg,O. exaltata,O. exaltata,80.60893416404724,cropped,local,True,"[80.60893416404724, 5.523722590439206e-08, 2.0297552527637208e-08, 7.17848465114912e-06, 0.00014395112657439313, 19.39091682434082]"
FE52_1.jpg,O. exaltata,O. exaltata,99.99983310699463,cropped,local,True,"[99.99983310699463, 7.055108497411311e-07, 2.7650162337522488e-05, 3.308255998035747e-05, 7.185228696471313e-05, 3.326199475850444e-05]"
FE53_1.jpg,O. exaltata,O. exaltata,99.99974966049194,cropped,local,True,"[99.99974966049194, 1.6805037361677932e-06, 2.3724308562123042e-05, 6.261781209104811e-05, 1.9829302289053885e-05, 0.00014280311688708025]"
FE53_2.jpg,O. exaltata,O. exaltata,99.99996423721313,cropped,local,True,"[99.99996423721313, 1.2015956230015945e-06, 2.2988143655311433e-05, 7.808056068370206e-06, 1.6325826024399248e-06, 4.337838177548292e-06]"
FE54_1.jpg,O. exaltata,O. exaltata,99.99667406082153,cropped,local,True,"[99.99667406082153, 2.1885748768823987e-08, 1.2534491222737643e-07, 1.3347747085390438e-05, 0.0032072053727461025, 0.00010351830042054644]"
FE54_2.jpg,O. exaltata,O. sphegodes,92.03246235847473,cropped,local,False,"[3.9612237364053726, 0.0001806221121114504, 0.0008746755156607833, 0.11363044613972306, 92.03246235847473, 3.891633450984955]"
FE54_3.jpg,O. exaltata,O. exaltata,99.6419906616211,cropped,local,True,"[99.6419906616211, 0.015100846940185875, 0.1297276932746172, 0.027123134350404143, 0.04213812935631722, 0.1439262880012393]"
FE55_1.jpg,O. exaltata,O. exaltata,99.99963045120239,cropped,local,True,"[99.99963045120239, 6.509907279905747e-06, 0.00018980880440722103, 0.0001173412101707072, 5.018133109047085e-06, 4.309403891511465e-05]"
FE56_1.jpg,O. exaltata,O. exaltata,99.99791383743286,cropped,local,True,"[99.99791383743286, 4.837118012801511e-05, 0.0014386334441951476, 0.0002572937546574394, 5.4939368965278845e-05, 0.00027166231575392885]"
FE57_1.jpg,O. exaltata,O. exaltata,99.99969005584717,cropped,local,True,"[99.99969005584717, 2.8157193909805756e-06, 4.283153387518723e-06, 8.83622846004073e-06, 0.0002871287506422959, 1.3536659082546976e-05]"
FE58_1.jpg,O. exaltata,O. exaltata,99.99988079071045,cropped,local,True,"[99.99988079071045, 3.994224506698174e-07, 1.078420197586638e-06, 2.523026942924389e-06, 0.00011724474688890041, 2.858211800571553e-06]"
FE59_1.jpg,O. exaltata,O. exaltata,99.72673654556274,cropped,local,True,"[99.72673654556274, 7.056222557366709e-05, 0.0006230816325114574, 0.00014045907619220088, 0.10691512143239379, 0.16552674351260066]"
FE5_1.jpg,O. exaltata,O. exaltata,99.89510774612427,cropped,local,True,"[99.89510774612427, 7.571628657387919e-05, 0.00013854610187991057, 1.5567726663334724e-06, 0.1045595039613545, 0.00012117997130189906]"
FE60_1.jpg,O. exaltata,O. exaltata,99.97344613075256,cropped,local,True,"[99.97344613075256, 1.868076253686013e-05, 0.0004880917458649492, 7.336574299188214e-05, 0.002948208202724345, 0.023030154989100993]"
FE61_1.jpg,O. exaltata,O. exaltata,100.0,cropped,local,True,"[100.0, 3.1503605280036595e-08, 6.208689562470227e-07, 3.190951114451224e-08, 5.18080543743249e-09, 2.602810411644896e-07]"
FE62_1.jpg,O. exaltata,O. exaltata,99.99812841415405,cropped,local,True,"[99.99812841415405, 0.0008518974937032908, 0.0007888507752795704, 5.141438919054053e-06, 0.0002281519527969067, 1.5105766237866192e-05]"
FE63_1.jpg,O. exaltata,O. exaltata,99.99966621398926,cropped,local,True,"[99.99966621398926, 4.426839339544131e-07, 1.7218381387351656e-06, 1.1334485572334074e-07, 1.650833070243607e-06, 0.0003309015710328822]"
FE64_1.jpg,O. exaltata,O. exaltata,100.0,cropped,local,True,"[100.0, 5.6008170323806894e-08, 7.291871995107613e-07, 1.7548884567730738e-08, 1.1767850693900073e-06, 2.6188087809408955e-08]"
FE65_1.jpg,O. exaltata,O. exaltata,100.0,cropped,local,True,"[100.0, 3.054342889718953e-08, 1.0562626329146951e-06, 2.902266205140336e-07, 5.312926987244282e-06, 1.1183861836627784e-06]"
FE66_1.jpg,O. exaltata,O. exaltata,99.83100891113281,cropped,local,True,"[99.83100891113281, 0.006305870192591101, 0.005023941048420966, 6.987608003328205e-05, 0.1559569383971393, 0.001624920878384728]"
FE67_1.jpg,O. exaltata,O. exaltata,99.96496438980103,cropped,local,True,"[99.96496438980103, 0.013168546138331294, 0.0012352578778518364, 7.83124448844319e-05, 0.020278291776776314, 0.00025982276383729186]"
FE68_1.jpg,O. exaltata,O. exaltata,99.96181726455688,cropped,local,True,"[99.96181726455688, 0.0008839549082040321, 0.017126249440480024, 3.923384213067038e-05, 0.0032929969165707007, 0.01685481402091682]"
FE68_2.jpg,O. exaltata,O. exaltata,48.647117614746094,cropped,local,True,"[48.647117614746094, 1.1016668751835823, 4.944873973727226, 5.381456762552261, 13.00889402627945, 26.915988326072693]"
FE69_1.jpg,O. exaltata,O. exaltata,88.62144351005554,cropped,local,True,"[88.62144351005554, 0.08674855926074088, 0.01890714920591563, 1.6056091567406838e-05, 11.22388243675232, 0.0490000587888062]"
FE6_1.jpg,O. exaltata,O. exaltata,99.99994039535522,cropped,local,True,"[99.99994039535522, 1.857123232973379e-07, 1.0980831355311693e-06, 1.5214176585232053e-06, 3.6275955039855035e-05, 2.1668346050773835e-05]"
FE6_2.jpg,O. exaltata,O. exaltata,99.90692734718323,cropped,local,True,"[99.90692734718323, 4.37441229905744e-06, 1.8625023301410693e-06, 1.531924098685522e-06, 0.06775226211175323, 0.02531976788304746]"
FE70_1.jpg,O. exaltata,O. exaltata,99.9517560005188,cropped,local,True,"[99.9517560005188, 0.0023957712983246893, 0.00670485824230127, 1.208678668263019e-05, 0.0356776436092332, 0.0034597323974594474]"
FE71_1.jpg,O. exaltata,O. exaltata,99.99816417694092,cropped,local,True,"[99.99816417694092, 0.00023542331746284617, 1.6576322536820953e-05, 0.00015331008853536332, 0.001323996730207, 0.00010919734449998941]"
FE72_1.jpg,O. exaltata,O. exaltata,99.99890327453613,cropped,local,True,"[99.99890327453613, 4.765034589127026e-05, 0.0007689715857850388, 5.314281792401232e-08, 0.00027276544187770924, 1.4444483831255184e-06]"
FE73_1.jpg,O. exaltata,O. exaltata,99.9990701675415,cropped,local,True,"[99.9990701675415, 1.2837934093568037e-05, 0.0008436749340035021, 4.5959898109515507e-07, 6.116148938417609e-05, 6.343817915421823e-06]"
FE74_1.jpg,O. exaltata,O. exaltata,61.1850380897522,cropped,local,True,"[61.1850380897522, 0.11381489457562566, 0.23802754003554583, 0.006615029269596562, 38.32499384880066, 0.13150809099897742]"
FE75_1.jpg,O. exaltata,O. sphegodes,67.35572218894958,cropped,local,False,"[32.04420506954193, 0.05506199086084962, 0.0419017014792189, 5.403987870522542e-05, 67.35572218894958, 0.5030621774494648]"
FE76_1.jpg,O. exaltata,O. exaltata,96.55156135559082,cropped,local,True,"[96.55156135559082, 0.0063719133322592825, 0.0030927079933462664, 8.012110015442886e-05, 3.4237518906593323, 0.01513041352154687]"
